product_id,review_count,avg_rating,rating_std,score_trust_weighted,score_raw_avg,score_count_weighted
B0145D0ZI4,3,4.666666666666667,0.5773502691896258,0.9166666666666666,4.666666666666667,4.666666666666667
B0145D3Z22,1,5.0,0.0,1.0,5.0,5.0
B0145D5D2W,1,1.0,0.0,0.3,1.0,1.0
B0145EBQZ4,1,3.0,0.0,0.65,3.0,3.0
B0145EBVDG,1,1.0,0.0,0.25,1.0,1.0
B0145EYKLQ,3,4.0,1.0,0.8166666666666668,4.0,4.0
B0145F4D2Q,1,4.0,0.0,0.8500000000000001,4.0,4.0
B0145F57SK,1,5.0,0.0,0.9500000000000001,5.0,5.0
B0145F7PRQ,1,5.0,0.0,0.9500000000000001,5.0,5.0
B0145F85CA,2,4.5,0.7071067811865476,0.9500000000000001,4.5,4.5
B0145FAC8A,2,5.0,0.0,0.9750000000000001,5.0,5.0
B0145FAT0G,1,5.0,0.0,0.9500000000000001,5.0,5.0
B0145FB3W4,1,1.0,0.0,0.3,1.0,1.0
B0145FDA4I,1,5.0,0.0,0.9500000000000001,5.0,5.0
B0145FDR50,3,4.666666666666667,0.5773502691896257,0.9166666666666666,4.666666666666667,4.666666666666667
B0145FDYAI,1,4.0,0.0,0.9000000000000001,4.0,4.0
B0145FEF1U,3,4.333333333333333,0.5773502691896258,0.8833333333333334,4.333333333333333,4.333333333333333
B0145FFLWC,10,4.1,1.3703203194062976,0.8099999999999999,4.1,4.1
B0145FFPDC,10,4.8,0.632455532033676,0.95,4.8,4.8
B0145FFQPE,3,3.0,2.0,0.6333333333333333,3.0,3.0
B0145FFTMY,1,4.0,0.0,0.9000000000000001,4.0,4.0
B0145GCK8Y,1,5.0,0.0,1.0,5.0,5.0
B0145GE4YM,4,4.0,2.0,0.8,4.0,4.0
B0145GEAFA,1,5.0,0.0,0.9500000000000001,5.0,5.0
B0145GFNEM,2,3.5,0.7071067811865476,0.7000000000000001,3.5,3.5
B0145GFNQA,1,5.0,0.0,1.0,5.0,5.0
B0145GG1HU,3,5.0,0.0,0.9500000000000001,5.0,5.0
B0145GGDPK,1,5.0,0.0,0.9500000000000001,5.0,5.0
B0145GGPJ4,2,5.0,0.0,0.9750000000000001,5.0,5.0
B0145GGT6S,1,5.0,0.0,1.0,5.0,5.0
B0145GH4NU,2,5.0,0.0,0.9750000000000001,5.0,5.0
B0145GIBDW,1,5.0,0.0,1.0,5.0,5.0
B0145GIBEG,5,4.8,0.4472135954999579,0.95,4.8,4.8
B0145GIBFA,1,5.0,0.0,1.0,5.0,5.0
B0145GKYL4,1,5.0,0.0,1.0,5.0,5.0
B0145GLPYE,1,5.0,0.0,1.0,5.0,5.0
B0145GMQTW,3,4.666666666666667,0.5773502691896258,0.9066666666666667,4.666666666666667,4.666666666666667
B0145GNSMQ,1,5.0,0.0,0.9500000000000001,5.0,5.0
B0145GO92O,1,5.0,0.0,0.9500000000000001,5.0,5.0
B0145GOPDM,1,5.0,0.0,0.9500000000000001,5.0,5.0
B0145GP64O,2,5.0,0.0,0.9750000000000001,5.0,5.0
B0145GPNWE,1,5.0,0.0,0.9500000000000001,5.0,5.0
B0145GQ0IU,1,5.0,0.0,1.0,5.0,5.0
B0145GQTG8,1,5.0,0.0,1.0,5.0,5.0
B0145GR0ES,2,1.5,0.7071067811865476,0.385,1.5,1.5
B0145GSPPQ,4,4.75,0.4999999999999999,0.9625,4.75,4.75
B0145GVBX4,8,5.0,0.0,0.95625,5.0,5.0
B0145GVMBK,2,3.0,2.8284271247461903,0.625,3.0,3.0
B0145GVOEU,1,5.0,0.0,0.9500000000000001,5.0,5.0
B0145GVPRG,1,5.0,0.0,1.0,5.0,5.0
B0145GW1XI,1,5.0,0.0,0.9500000000000001,5.0,5.0
B0145GW804,1,5.0,0.0,1.0,5.0,5.0
B0145GWFC0,1,5.0,0.0,1.0,5.0,5.0
B0145GXI8K,3,4.666666666666667,0.5773502691896258,0.9500000000000001,4.666666666666667,4.666666666666667
B0145GY2C6,1,5.0,0.0,0.9500000000000001,5.0,5.0
B0145GYE4W,1,5.0,0.0,1.0,5.0,5.0
B0145GYILQ,1,5.0,0.0,0.9500000000000001,5.0,5.0
B0145GYUQ4,2,5.0,0.0,0.9500000000000001,5.0,5.0
B0145GZ162,2,5.0,0.0,0.9750000000000001,5.0,5.0
B0145GZ8ME,1,4.0,0.0,0.8500000000000001,4.0,4.0
B0145GZIQK,2,5.0,0.0,0.9750000000000001,5.0,5.0
B0145GZLKS,1,5.0,0.0,0.9500000000000001,5.0,5.0
B0145GZUHC,3,5.0,0.0,1.0,5.0,5.0
B0145GZZBS,1,5.0,0.0,0.9500000000000001,5.0,5.0
B0145H07OM,2,5.0,0.0,0.9750000000000001,5.0,5.0
B0145H0EY0,2,5.0,0.0,0.9750000000000001,5.0,5.0
B0145H1GVK,5,4.0,1.7320508075688772,0.79,4.0,4.0
B0145H25IS,7,4.857142857142857,0.37796447300922725,0.9642857142857143,4.857142857142857,4.857142857142857
B0145H2UPQ,1,5.0,0.0,1.0,5.0,5.0
B0145H41NK,5,4.0,1.4142135623730951,0.78,4.0,4.0
B0145H5W7O,6,4.666666666666667,0.5163977794943224,0.9250000000000002,4.666666666666667,4.666666666666667
B0145H6HXM,3,4.666666666666667,0.5773502691896257,0.9166666666666666,4.666666666666667,4.666666666666667
B0145H7F7O,4,4.25,0.9574271077563381,0.8375000000000001,4.25,4.25
B0145H82EY,2,4.5,0.7071067811865476,0.875,4.5,4.5
B0145H8DWU,2,4.0,1.4142135623730951,0.8,4.0,4.0
B0145H8PHI,2,5.0,0.0,0.9750000000000001,5.0,5.0
B0145H9IU6,1,5.0,0.0,0.9500000000000001,5.0,5.0
B0145HAHUQ,1,5.0,0.0,1.0,5.0,5.0
B0145HASWS,2,5.0,0.0,1.0,5.0,5.0
B0145HCIL2,4,4.5,0.5773502691896257,0.8750000000000001,4.5,4.5
B0145HCRR2,6,4.5,0.8366600265340756,0.8883333333333333,4.5,4.5
B0145HDMYO,4,4.5,1.0,0.8875000000000001,4.5,4.5
B0145HLO8A,3,4.333333333333333,1.1547005383792517,0.8833333333333334,4.333333333333333,4.333333333333333
B0145I3AXG,6,4.0,0.8944271909999159,0.8000000000000002,4.0,4.0
B0145I4AL2,1,5.0,0.0,1.0,5.0,5.0
B0145I4BKW,1,5.0,0.0,1.0,5.0,5.0
B0145I4BL6,4,5.0,0.0,0.9625,5.0,5.0
B0145I4BVQ,1,3.0,0.0,0.55,3.0,3.0
B0145I5ESK,1,2.0,0.0,0.5,2.0,2.0
B0145I7KJ6,1,5.0,0.0,0.9500000000000001,5.0,5.0
B0145I7QHM,1,3.0,0.0,0.65,3.0,3.0
B0145IDYY6,259,4.06949806949807,1.474261127182118,0.8138610038610039,4.06949806949807,4.06949806949807
B0145IEFZ8,308,4.068181818181818,1.4478650820517411,0.8005194805194805,4.068181818181818,4.068181818181818
B0145IXWI4,2,4.5,0.7071067811865476,0.925,4.5,4.5
B0145IXWIY,2,2.5,2.1213203435596424,0.45000000000000007,2.5,2.5
B0145IXWL6,2,5.0,0.0,0.9750000000000001,5.0,5.0
B0145IXXPQ,1,2.0,0.0,0.45,2.0,2.0
B0145JODDQ,2,5.0,0.0,0.9750000000000001,5.0,5.0
B0145L8KKQ,4,4.25,1.5,0.8250000000000001,4.25,4.25
B0145M0WZG,1,4.0,0.0,0.7500000000000001,4.0,4.0
B0145MBTNU,3,3.3333333333333335,1.5275252316519468,0.7000000000000001,3.3333333333333335,3.3333333333333335
B0145N6KDI,1,4.0,0.0,0.8500000000000001,4.0,4.0
B0145NONDW,2,5.0,0.0,0.9750000000000001,5.0,5.0
B0145OJA8Y,9,4.888888888888889,0.3333333333333334,0.9500000000000001,4.888888888888889,4.888888888888889
B0145OJAAM,5,5.0,0.0,0.9700000000000001,5.0,5.0
B0145Q7PKM,1,5.0,0.0,1.0,5.0,5.0
B0145QDHPY,4,4.0,1.4142135623730951,0.8125,4.0,4.0
B0145QI0YW,1,5.0,0.0,0.9500000000000001,5.0,5.0
B0145QPP9A,1,5.0,0.0,0.9500000000000001,5.0,5.0
B0145QPTT6,1,5.0,0.0,0.9500000000000001,5.0,5.0
B0145R08Y6,1,5.0,0.0,0.9500000000000001,5.0,5.0
B0145R1WZK,8,5.0,0.0,0.99375,5.0,5.0
B0145RV1V0,1,5.0,0.0,1.0,5.0,5.0
B0145RZGFW,2,1.0,0.0,0.29,1.0,1.0
B0145SJTEK,1,5.0,0.0,0.9500000000000001,5.0,5.0
B0145TGZYG,1,5.0,0.0,1.0,5.0,5.0
B0145TGZYQ,1,5.0,0.0,0.9500000000000001,5.0,5.0
B0145U6HFC,16,4.5,0.8944271909999157,0.8918750000000001,4.5,4.5
B0145VLZBW,1,4.0,0.0,0.8500000000000001,4.0,4.0
B0145W28ZI,1,3.0,0.0,0.55,3.0,3.0
B0145W9ELE,1,5.0,0.0,0.9,5.0,5.0
B0145YBM4O,2,5.0,0.0,1.0,5.0,5.0
B0145YJBMY,1,5.0,0.0,1.0,5.0,5.0
B0145YP5K6,8,4.125,1.1259916264596033,0.80625,4.125,4.125
B0145YP5MO,6,4.333333333333333,0.8164965809277259,0.8583333333333334,4.333333333333333,4.333333333333333
B01460989I,1,2.0,0.0,0.35,2.0,2.0
B014609A3M,3,1.6666666666666667,0.5773502691896257,0.35000000000000003,1.6666666666666667,1.6666666666666667
B01460KJQE,1,5.0,0.0,0.9500000000000001,5.0,5.0
B01460NNYY,2,4.0,0.0,0.8750000000000001,4.0,4.0
B01460XE98,3,5.0,0.0,1.0,5.0,5.0
B014619Y50,1,2.0,0.0,0.5,2.0,2.0
B01461BC9G,5,2.8,1.3038404810405297,0.5599999999999999,2.8,2.8
B01461BENK,1,3.0,0.0,0.55,3.0,3.0
B01461BGDS,2,1.0,0.0,0.22499999999999998,1.0,1.0
B01461BXZE,12,3.0,1.7580981459830651,0.6125,3.0,3.0
B01461C2CW,6,3.3333333333333335,1.96638416050035,0.6533333333333334,3.3333333333333335,3.3333333333333335
B01461C4IE,8,2.25,1.3887301496588271,0.475,2.25,2.25
B01461C7ZO,12,3.1666666666666665,1.4668044012461754,0.6808333333333333,3.1666666666666665,3.1666666666666665
B01461CA60,11,3.3636363636363638,1.3618169680781094,0.6909090909090909,3.3636363636363638,3.3636363636363638
B01461JSG0,4,4.0,1.1547005383792515,0.8,4.0,4.0
B01461OL6C,3,2.3333333333333335,2.3094010767585034,0.4666666666666666,2.3333333333333335,2.3333333333333335
B01462YBYI,1,1.0,0.0,0.25,1.0,1.0
B0146326P8,1,5.0,0.0,1.0,5.0,5.0
B014632H6G,4,3.75,1.8929694486000912,0.75,3.75,3.75
B014632PFO,1,5.0,0.0,0.9500000000000001,5.0,5.0
B014632RAC,1,3.0,0.0,0.65,3.0,3.0
B01463YJEO,9,1.8888888888888888,1.0540925533894598,0.4277777777777778,1.8888888888888888,1.8888888888888888
B01463YJEY,4,2.25,1.2583057392117916,0.5125000000000001,2.25,2.25
B01463YJFI,7,2.0,1.5275252316519468,0.4585714285714286,2.0,2.0
B01464A5X2,3,5.0,0.0,0.9833333333333334,5.0,5.0
B01464D1F6,1,4.0,0.0,0.9800000000000001,4.0,4.0
B01465Y5V4,1,4.0,0.0,0.8500000000000001,4.0,4.0
B01466MQT6,1,4.0,0.0,0.8500000000000001,4.0,4.0
B014672KBE,1,4.0,0.0,0.7500000000000001,4.0,4.0
B01468YORQ,1,1.0,0.0,0.25,1.0,1.0
B01469RA6C,1,3.0,0.0,0.55,3.0,3.0
B0146AEORO,4,4.75,0.5,0.9500000000000001,4.75,4.75
B0146AGXCS,1,1.0,0.0,0.25,1.0,1.0
B0146ASX1C,1,1.0,0.0,0.25,1.0,1.0
B0146AT1FE,3,3.6666666666666665,0.5773502691896258,0.81,3.6666666666666665,3.6666666666666665
B0146AWCZ0,1,1.0,0.0,0.15,1.0,1.0
B0146BFNCI,1,4.0,0.0,0.8500000000000001,4.0,4.0
B0146BN19A,1,1.0,0.0,0.3,1.0,1.0
B0146C0W3W,1,5.0,0.0,1.0,5.0,5.0
B0146C17TK,1,5.0,0.0,0.9500000000000001,5.0,5.0
B0146C186W,1,4.0,0.0,0.9000000000000001,4.0,4.0
B0146C1APG,2,4.0,0.0,0.8500000000000001,4.0,4.0
B0146C1ARO,2,3.0,1.4142135623730951,0.675,3.0,3.0
B0146C3M34,1,4.0,0.0,0.7500000000000001,4.0,4.0
B0146C9J5Y,1,5.0,0.0,1.0,5.0,5.0
B0146CB4A2,1,5.0,0.0,0.9500000000000001,5.0,5.0
B0146CB4FW,2,4.5,0.7071067811865476,0.925,4.5,4.5
B0146CB4IY,2,2.0,0.0,0.45,2.0,2.0
B0146CG7XG,54,3.4444444444444446,1.6897768822982773,0.6933333333333335,3.4444444444444446,3.4444444444444446
B0146CJY0O,1,5.0,0.0,0.9500000000000001,5.0,5.0
B0146CZYDK,5,3.4,2.1908902300206643,0.62,3.4,3.4
B0146D7ZM2,2,2.0,1.4142135623730951,0.45,2.0,2.0
B0146D81GQ,2,2.0,0.0,0.46,2.0,2.0
B0146D9VG0,1,5.0,0.0,0.9500000000000001,5.0,5.0
B0146D9VJ2,1,5.0,0.0,1.0,5.0,5.0
B0146DA8MQ,2,5.0,0.0,0.9750000000000001,5.0,5.0
B0146DBKU0,5,5.0,0.0,1.0,5.0,5.0
B0146DNETU,2,3.5,2.1213203435596424,0.7000000000000001,3.5,3.5
B0146DRGJO,1,2.0,0.0,0.45,2.0,2.0
B0146E3QQK,16,4.6875,0.7932002689527194,0.9075000000000001,4.6875,4.6875
B0146E6LFS,1,5.0,0.0,0.9500000000000001,5.0,5.0
B0146E6QAS,2,2.0,1.4142135623730951,0.4,2.0,2.0
B0146E6TVE,2,1.0,0.0,0.2,1.0,1.0
B0146E6VZS,1,4.0,0.0,0.7500000000000001,4.0,4.0
B0146EB504,14,4.0,1.3587324409735146,0.8057142857142858,4.0,4.0
B0146EKAJ6,1,1.0,0.0,0.15,1.0,1.0
B0146ET9GG,12,4.416666666666667,1.2401124093721456,0.8708333333333335,4.416666666666667,4.416666666666667
B0146ETFDI,1,5.0,0.0,1.0,5.0,5.0
B0146FSC2M,2,3.0,2.8284271247461903,0.6000000000000001,3.0,3.0
B0146FSC86,2,3.5,0.7071067811865476,0.7000000000000001,3.5,3.5
B0146FZESW,1,5.0,0.0,0.9500000000000001,5.0,5.0
B0146G20G0,1,5.0,0.0,0.9500000000000001,5.0,5.0
B0146GD4L0,1,5.0,0.0,0.9500000000000001,5.0,5.0
B0146GGX0O,1,5.0,0.0,1.0,5.0,5.0
B0146GKE36,2,3.0,2.8284271247461903,0.575,3.0,3.0
B0146GKP8A,1,5.0,0.0,0.9500000000000001,5.0,5.0
B0146GV77I,1,5.0,0.0,1.0,5.0,5.0
B0146GWHK4,11,3.1818181818181817,1.7215215257545762,0.6318181818181818,3.1818181818181817,3.1818181818181817
B0146HGUVU,3,4.666666666666667,0.5773502691896257,0.9500000000000001,4.666666666666667,4.666666666666667
B0146HH4KQ,1,3.0,0.0,0.65,3.0,3.0
B0146HHA0U,1,5.0,0.0,0.9500000000000001,5.0,5.0
B0146HHD4S,6,5.0,0.0,0.9833333333333334,5.0,5.0
B0146HHFDW,4,5.0,0.0,0.9625,5.0,5.0
B0146HHIG6,6,4.333333333333333,1.632993161855452,0.8583333333333334,4.333333333333333,4.333333333333333
B0146HHO1K,2,5.0,0.0,0.9750000000000001,5.0,5.0
B0146HHSGG,8,4.625,0.7440238091428449,0.94125,4.625,4.625
B0146HHVCC,4,4.0,1.1547005383792515,0.8,4.0,4.0
B0146HHY6A,2,5.0,0.0,0.9750000000000001,5.0,5.0
B0146HI1LM,3,5.0,0.0,1.0,5.0,5.0
B0146HI4GY,2,4.0,1.4142135623730951,0.775,4.0,4.0
B0146HI5Z4,1,5.0,0.0,1.0,5.0,5.0
B0146HI702,11,4.2727272727272725,1.0090499582190258,0.8345454545454547,4.2727272727272725,4.2727272727272725
B0146HIEW8,1,5.0,0.0,1.0,5.0,5.0
B0146HIK54,1,5.0,0.0,1.0,5.0,5.0
B0146HJDFU,1,5.0,0.0,1.0,5.0,5.0
B0146HK13S,1,4.0,0.0,0.9000000000000001,4.0,4.0
B0146HK52U,1,4.0,0.0,0.9000000000000001,4.0,4.0
B0146HKHAA,1,3.0,0.0,0.7200000000000001,3.0,3.0
B0146HKW1O,1,3.0,0.0,0.65,3.0,3.0
B0146HLTJI,1,4.0,0.0,0.7500000000000001,4.0,4.0
B0146HMOYW,1,2.0,0.0,0.35,2.0,2.0
B0146HMWOO,1,5.0,0.0,1.0,5.0,5.0
B0146I48BS,1,2.0,0.0,0.35,2.0,2.0
B0146I4BZG,2,1.5,0.7071067811865476,0.325,1.5,1.5
B0146I7UP4,1,3.0,0.0,0.6,3.0,3.0
B0146I7UQS,3,3.3333333333333335,1.5275252316519465,0.6333333333333333,3.3333333333333335,3.3333333333333335
B0146I7UXQ,1,5.0,0.0,0.9500000000000001,5.0,5.0
B0146I7VJY,2,2.0,1.4142135623730951,0.45,2.0,2.0
B0146J6CP2,2,4.5,0.7071067811865476,0.9000000000000001,4.5,4.5
B0146J6R5M,1,5.0,0.0,0.9700000000000001,5.0,5.0
B0146J78L4,1,5.0,0.0,1.0,5.0,5.0
B0146J7B3E,1,2.0,0.0,0.5800000000000001,2.0,2.0
B0146J7KMQ,2,3.5,0.7071067811865476,0.7850000000000001,3.5,3.5
B0146J7T22,1,5.0,0.0,1.0,5.0,5.0
B0146JNDHM,1,5.0,0.0,1.0,5.0,5.0
B0146K3K5G,10,2.1,1.286683937707919,0.43899999999999995,2.1,2.1
B0146K3K7E,1,1.0,0.0,0.25,1.0,1.0
B0146KA5JU,2,2.5,2.1213203435596424,0.5,2.5,2.5
B0146KAC02,2,2.0,0.0,0.475,2.0,2.0
B0146KC598,1,1.0,0.0,0.25,1.0,1.0
B0146KCGL0,1,2.0,0.0,0.45,2.0,2.0
B0146KE5I2,3,2.6666666666666665,1.5275252316519468,0.56,2.6666666666666665,2.6666666666666665
B0146KRPNO,1,5.0,0.0,1.0,5.0,5.0
B0146LL0SO,2,1.5,0.7071067811865476,0.35,1.5,1.5
B0146LMA5G,1,3.0,0.0,0.68,3.0,3.0
B0146LMFZ6,1,5.0,0.0,0.9500000000000001,5.0,5.0
B0146LMX5I,2,4.0,0.0,0.8850000000000001,4.0,4.0
B0146LN73A,1,5.0,0.0,0.9500000000000001,5.0,5.0
B0146LNIZ2,1,5.0,0.0,1.0,5.0,5.0
B0146LNYUQ,3,3.0,1.7320508075688772,0.6166666666666668,3.0,3.0
B0146LPGWK,2,4.5,0.7071067811865476,0.915,4.5,4.5
B0146LPUMQ,1,3.0,0.0,0.7000000000000001,3.0,3.0
B0146LUYMW,6,1.5,0.8366600265340756,0.3333333333333333,1.5,1.5
B0146LY8LU,1,5.0,0.0,1.0,5.0,5.0
B0146LZSLE,4,2.0,2.0,0.4125,2.0,2.0
B0146M6GV4,1,1.0,0.0,0.25,1.0,1.0
B0146MBHHW,2,5.0,0.0,1.0,5.0,5.0
B0146MKCEQ,1,3.0,0.0,0.6,3.0,3.0
B0146MNAB8,1,1.0,0.0,0.15,1.0,1.0
B0146N90R0,1,4.0,0.0,0.8500000000000001,4.0,4.0
B0146NCVMG,1,5.0,0.0,1.0,5.0,5.0
B0146NCXBK,2,3.5,2.1213203435596424,0.7000000000000001,3.5,3.5
B0146NETGM,1,2.0,0.0,0.35,2.0,2.0
B0146NNVCA,1,5.0,0.0,0.9500000000000001,5.0,5.0
B0146NVA3W,6,3.6666666666666665,1.505545305418162,0.75,3.6666666666666665,3.6666666666666665
B0146O0DD4,1,5.0,0.0,0.9500000000000001,5.0,5.0
B0146Q9QW6,1,5.0,0.0,0.9500000000000001,5.0,5.0
B0146QZWL0,1,2.0,0.0,0.35,2.0,2.0
B0146QZYFO,1,3.0,0.0,0.65,3.0,3.0
B0146R010G,2,2.0,1.4142135623730951,0.45,2.0,2.0
B0146REJS6,1,5.0,0.0,1.0,5.0,5.0
B0146REK1C,1,5.0,0.0,1.0,5.0,5.0
B0146T05LO,1,5.0,0.0,0.9500000000000001,5.0,5.0
B0146T0EOM,1,5.0,0.0,1.0,5.0,5.0
B0146T0WJ4,3,2.6666666666666665,2.0816659994661326,0.5333333333333333,2.6666666666666665,2.6666666666666665
B0146T0ZM8,1,1.0,0.0,0.15,1.0,1.0
B0146T15WC,2,4.5,0.7071067811865476,0.9500000000000001,4.5,4.5
B0146T18Y2,2,5.0,0.0,1.0,5.0,5.0
B0146T1CBQ,4,3.25,2.0615528128088303,0.675,3.25,3.25
B0146T1FVS,5,3.2,1.7888543819998317,0.65,3.2,3.2
B0146T1IX8,2,4.0,1.4142135623730951,0.8,4.0,4.0
B0146T1P2C,1,5.0,0.0,1.0,5.0,5.0
B0146T1SLA,3,3.0,1.7320508075688772,0.6666666666666666,3.0,3.0
B0146T1VO4,6,4.333333333333333,1.2110601416389966,0.8666666666666667,4.333333333333333,4.333333333333333
B0146T2HRE,2,2.5,0.7071067811865476,0.575,2.5,2.5
B0146T2L4S,2,4.5,0.7071067811865476,0.925,4.5,4.5
B0146T2QX4,3,2.6666666666666665,1.5275252316519468,0.5833333333333334,2.6666666666666665,2.6666666666666665
B0146T2WI8,3,2.6666666666666665,1.5275252316519468,0.6166666666666667,2.6666666666666665,2.6666666666666665
B0146T2YAE,4,1.75,1.5,0.35500000000000004,1.75,1.75
B0146T3020,4,3.5,1.7320508075688772,0.6775000000000001,3.5,3.5
B0146T32K0,1,2.0,0.0,0.45,2.0,2.0
B0146T35S4,2,4.0,1.4142135623730951,0.775,4.0,4.0
B0146T3AIO,1,1.0,0.0,0.3,1.0,1.0
B0146T3D6S,1,4.0,0.0,0.7500000000000001,4.0,4.0
B0146T3D86,4,2.5,1.9148542155126762,0.5275,2.5,2.5
B0146T3GII,2,5.0,0.0,0.9750000000000001,5.0,5.0
B0146T3IYU,4,3.5,1.9148542155126762,0.7,3.5,3.5
B0146T3JTY,1,3.0,0.0,0.65,3.0,3.0
B0146T3LTM,2,1.5,0.7071067811865476,0.25,1.5,1.5
B0146T3MKK,5,3.6,0.8944271909999159,0.7780000000000001,3.6,3.6
B0146T3RGE,1,1.0,0.0,0.3,1.0,1.0
B0146T4038,1,3.0,0.0,0.5800000000000001,3.0,3.0
B0146U1TPY,9,3.111111111111111,1.6914819275153699,0.65,3.111111111111111,3.111111111111111
B0146U1TQ8,4,3.25,0.9574271077563381,0.665,3.25,3.25
B0146U1TWW,7,4.714285714285714,0.4879500364742666,0.9285714285714286,4.714285714285714,4.714285714285714
B0146UQJQ8,2,2.5,0.7071067811865476,0.525,2.5,2.5
B0146URXEU,7,4.428571428571429,0.9759000729485331,0.8928571428571429,4.428571428571429,4.428571428571429
B0146URXGS,3,3.0,1.7320508075688772,0.6333333333333333,3.0,3.0
B0146URXIQ,4,3.25,1.2583057392117916,0.7175,3.25,3.25
B0146WVNUI,5,3.6,1.1401754250991378,0.7460000000000001,3.6,3.6
B0146WVU4M,4,4.0,1.1547005383792515,0.8,4.0,4.0
B0146WZHJQ,1,5.0,0.0,0.9500000000000001,5.0,5.0
B0146X2H20,1,1.0,0.0,0.25,1.0,1.0
B0146X3VJS,8,4.5,0.7559289460184544,0.86875,4.5,4.5
B0146X6BGS,1,3.0,0.0,0.55,3.0,3.0
B0146X76BW,1,2.0,0.0,0.45,2.0,2.0
B0146X962E,1,2.0,0.0,0.35,2.0,2.0
B0146XCVYO,2,5.0,0.0,0.9500000000000001,5.0,5.0
B0146XLFGE,8,4.25,1.0350983390135313,0.8187500000000001,4.25,4.25
B0146XMBEO,1,5.0,0.0,1.0,5.0,5.0
B0146YOLLO,1,5.0,0.0,0.9500000000000001,5.0,5.0
B0146ZTZO6,1,5.0,0.0,0.9500000000000001,5.0,5.0
B0146ZYN5M,1,5.0,0.0,1.0,5.0,5.0
B0146ZZACM,1,5.0,0.0,1.0,5.0,5.0
B01473RX6E,1,4.0,0.0,0.7700000000000001,4.0,4.0
B014779X3Q,1,4.0,0.0,0.8500000000000001,4.0,4.0
B0147A5QRA,2,4.5,0.7071067811865476,0.9000000000000001,4.5,4.5
B0147AAM06,1,3.0,0.0,0.65,3.0,3.0
B0147ACGBY,1,4.0,0.0,0.8500000000000001,4.0,4.0
B0147ACGT6,1,2.0,0.0,0.45,2.0,2.0
B0147ACRZ4,5,5.0,0.0,0.9700000000000001,5.0,5.0
B0147AGNUO,1,5.0,0.0,0.9500000000000001,5.0,5.0
B0147AHD2G,1,5.0,0.0,1.0,5.0,5.0
B0147AID4I,3,4.666666666666667,0.5773502691896257,0.9166666666666666,4.666666666666667,4.666666666666667
B0147AIMLW,4,4.25,1.5,0.8675,4.25,4.25
B0147AIULO,2,5.0,0.0,0.9500000000000001,5.0,5.0
B0147AMPNS,2,5.0,0.0,1.0,5.0,5.0
B0147AMZ4C,1,5.0,0.0,0.9500000000000001,5.0,5.0
B0147AO5NQ,1,5.0,0.0,1.0,5.0,5.0
B0147AOFCC,2,5.0,0.0,0.9600000000000001,5.0,5.0
B0147AQII6,1,5.0,0.0,1.0,5.0,5.0
B0147AQSAO,1,5.0,0.0,1.0,5.0,5.0
B0147ASOZQ,1,5.0,0.0,0.9500000000000001,5.0,5.0
B0147C6KZA,2,3.0,0.0,0.6000000000000001,3.0,3.0
B0147C6PL4,1,3.0,0.0,0.55,3.0,3.0
B0147C6RNK,1,5.0,0.0,0.9500000000000001,5.0,5.0
B0147CKYIO,1,5.0,0.0,1.0,5.0,5.0
B0147CL6EK,2,4.5,0.7071067811865476,0.9000000000000001,4.5,4.5
B0147CLAVY,2,4.5,0.7071067811865476,0.875,4.5,4.5
B0147CLH7Q,1,5.0,0.0,1.0,5.0,5.0
B0147CR5FE,1,5.0,0.0,0.9500000000000001,5.0,5.0
B0147DAV7C,1,5.0,0.0,0.9500000000000001,5.0,5.0
B0147DBEJG,1,5.0,0.0,1.0,5.0,5.0
B0147DCNJ6,6,4.666666666666667,0.5163977794943223,0.8916666666666667,4.666666666666667,4.666666666666667
B0147DEPYM,2,4.0,0.0,0.7500000000000001,4.0,4.0
B0147ER4R6,1,5.0,0.0,0.9500000000000001,5.0,5.0
B0147EZHVQ,2,3.0,1.4142135623730951,0.675,3.0,3.0
B0147FRWRC,1,5.0,0.0,1.0,5.0,5.0
B0147FWQ9Q,2,5.0,0.0,0.9750000000000001,5.0,5.0
B0147GAYWG,3,2.3333333333333335,2.3094010767585034,0.48333333333333334,2.3333333333333335,2.3333333333333335
B0147GJ9XQ,7,4.285714285714286,0.9511897312113418,0.8571428571428571,4.285714285714286,4.285714285714286
B0147H4MPU,1,5.0,0.0,0.9500000000000001,5.0,5.0
B0147H4N2C,1,5.0,0.0,1.0,5.0,5.0
B0147HMB80,3,4.666666666666667,0.5773502691896257,0.9,4.666666666666667,4.666666666666667
B0147HMD56,8,4.875,0.3535533905932739,0.9750000000000001,4.875,4.875
B0147HMFGS,4,4.75,0.5,0.9125000000000001,4.75,4.75
B0147HMP4K,5,4.6,0.5477225575051663,0.9540000000000001,4.6,4.6
B0147HMQZ8,6,4.833333333333333,0.408248290463863,0.9583333333333334,4.833333333333333,4.833333333333333
B0147HMSYM,6,4.666666666666667,0.5163977794943222,0.9250000000000002,4.666666666666667,4.666666666666667
B0147HNHSI,1,5.0,0.0,1.0,5.0,5.0
B0147HNJ86,1,4.0,0.0,0.9400000000000002,4.0,4.0
B0147HTRLE,1,5.0,0.0,1.0,5.0,5.0
B0147I8W50,1,5.0,0.0,0.9500000000000001,5.0,5.0
B0147I9042,83,4.710843373493976,0.7246550143365567,0.9225301204819278,4.710843373493976,4.710843373493976
B0147J0XQ0,3,5.0,0.0,1.0,5.0,5.0
